InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
539817,S0000,VINTAGE TEA SET,5,2011-08-10 16:31:00,14.2,13083,United Kingdom
539817,S0001,CERAMIC TEA CUP,5,2011-08-10 16:31:00,8.57,13083,United Kingdom
539817,S0015,LANTERN CREAM,11,2011-08-10 16:31:00,5.02,13083,United Kingdom
539817,S0003,GLASS SUGAR BOWL,12,2011-08-10 16:31:00,12.92,13083,United Kingdom
539817,S0002,TEA TIME NAPKINS,12,2011-08-10 16:31:00,15.62,13083,United Kingdom
539818,S0016,PARTY BUNTING,1,2011-08-11 22:35:00,10.52,15763,United Kingdom
539818,S0019,BALLOONS PASTEL,1,2011-08-11 22:35:00,11.81,15763,United Kingdom
539818,S0020,LUNCH BAG RED RETROSPOT,8,2011-08-11 22:35:00,13.94,15763,United Kingdom
539818,S0017,PAPER CUPS STARS,12,2011-08-11 22:35:00,2.27,15763,United Kingdom
539818,S0018,PAPER PLATES STARS,3,2011-08-11 22:35:00,15.1,15763,United Kingdom
539819,S0003,GLASS SUGAR BOWL,7,2011-08-12 08:54:00,12.92,12883,United Kingdom
539819,S0000,VINTAGE TEA SET,11,2011-08-12 08:54:00,14.2,12883,United Kingdom
539819,S0002,TEA TIME NAPKINS,1,2011-08-12 08:54:00,15.62,12883,United Kingdom
539820,S0023,WATER BOTTLE RETROSPOT,6,2011-08-10 11:03:00,16.2,12383,United Kingdom
539820,S0021,LUNCH BOX SPACEBOY,3,2011-08-10 11:03:00,7.16,12383,United Kingdom
539821,S0012,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-08-10 06:21:00,12.02,13973,United Kingdom
539821,S0006,BAKING SET SPACEBOY,7,2011-08-10 06:21:00,13.99,13973,United Kingdom
539821,S0004,REGENCY CAKESTAND 3 TIER,10,2011-08-10 06:21:00,2.78,13973,United Kingdom
539822,S0016,PARTY BUNTING,2,2011-08-10 04:17:00,10.52,15111,United Kingdom
539822,S0002,TEA TIME NAPKINS,3,2011-08-10 04:17:00,15.62,15111,United Kingdom
539822,S0000,VINTAGE TEA SET,11,2011-08-10 04:17:00,14.2,15111,United Kingdom
539822,S0001,CERAMIC TEA CUP,5,2011-08-10 04:17:00,8.57,15111,United Kingdom
539822,S0019,BALLOONS PASTEL,2,2011-08-10 04:17:00,11.81,15111,United Kingdom
539822,S0017,PAPER CUPS STARS,2,2011-08-10 04:17:00,2.27,15111,United Kingdom
539822,S0003,GLASS SUGAR BOWL,4,2011-08-10 04:17:00,12.92,15111,United Kingdom
539822,S0018,PAPER PLATES STARS,9,2011-08-10 04:17:00,15.1,15111,United Kingdom
539823,S0010,PINK GIFT BAG,6,2011-08-10 11:48:00,7.43,14083,United Kingdom
539823,S0009,RED RETROSPOT GIFT WRAP,7,2011-08-10 11:48:00,8.77,14083,United Kingdom
539823,S0008,JUMBO BAG RED RETROSPOT,2,2011-08-10 11:48:00,3.35,14083,United Kingdom
539823,S0002,TEA TIME NAPKINS,11,2011-08-10 11:48:00,15.62,14083,United Kingdom
539824,S0010,PINK GIFT BAG,2,2011-08-11 21:17:00,7.43,15322,United Kingdom
539824,S0008,JUMBO BAG RED RETROSPOT,11,2011-08-11 21:17:00,3.35,15322,United Kingdom
539824,S0009,RED RETROSPOT GIFT WRAP,9,2011-08-11 21:17:00,8.77,15322,United Kingdom
539824,S0011,RIBBON REEL HEARTS,6,2011-08-11 21:17:00,16.77,15322,United Kingdom
539825,S0007,PAPER BUNTING,5,2011-08-10 12:14:00,14.41,14959,Germany
539825,S0005,CAKE TINS PANTRY DESIGN,2,2011-08-10 12:14:00,17.59,14959,Germany
539825,S0015,LANTERN CREAM,6,2011-08-10 12:14:00,5.02,14959,Germany
539825,S0004,REGENCY CAKESTAND 3 TIER,4,2011-08-10 12:14:00,2.78,14959,Germany
539825,S0014,WOODEN PICTURE FRAME,12,2011-08-10 12:14:00,8.65,14959,Germany
539825,S0012,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-08-10 12:14:00,12.02,14959,Germany
539825,S0013,SCENTED CANDLE SET,11,2011-08-10 12:14:00,15.02,14959,Germany
539826,S0007,PAPER BUNTING,7,2011-08-12 08:39:00,14.41,17798,United Kingdom
539826,S0005,CAKE TINS PANTRY DESIGN,10,2011-08-12 08:39:00,17.59,17798,United Kingdom
539827,S0020,LUNCH BAG RED RETROSPOT,12,2011-08-11 14:32:00,13.94,16889,United Kingdom
539827,S0022,SET OF 3 SNACK BOXES,9,2011-08-11 14:32:00,17.51,16889,United Kingdom
539827,S0021,LUNCH BOX SPACEBOY,4,2011-08-11 14:32:00,7.16,16889,United Kingdom
539828,S0007,PAPER BUNTING,12,2011-08-11 05:44:00,14.41,12004,France
539828,S0006,BAKING SET SPACEBOY,2,2011-08-11 05:44:00,13.99,12004,France
539828,S0004,REGENCY CAKESTAND 3 TIER,4,2011-08-11 05:44:00,2.78,12004,France
539828,S0005,CAKE TINS PANTRY DESIGN,3,2011-08-11 05:44:00,17.59,12004,France
539829,S0010,PINK GIFT BAG,11,2011-08-10 17:18:00,7.43,12064,United Kingdom
539829,S0009,RED RETROSPOT GIFT WRAP,3,2011-08-10 17:18:00,8.77,12064,United Kingdom
539829,S0015,LANTERN CREAM,10,2011-08-10 17:18:00,5.02,12064,United Kingdom
539829,S0014,WOODEN PICTURE FRAME,3,2011-08-10 17:18:00,8.65,12064,United Kingdom
539830,S0006,BAKING SET SPACEBOY,1,2011-08-11 15:56:00,13.99,13101,United Kingdom
539830,S0007,PAPER BUNTING,2,2011-08-11 15:56:00,14.41,13101,United Kingdom
539830,S0005,CAKE TINS PANTRY DESIGN,4,2011-08-11 15:56:00,17.59,13101,United Kingdom
539831,S0023,WATER BOTTLE RETROSPOT,8,2011-08-11 09:37:00,16.2,13558,United Kingdom
539831,S0022,SET OF 3 SNACK BOXES,10,2011-08-11 09:37:00,17.51,13558,United Kingdom
539831,S0007,PAPER BUNTING,3,2011-08-11 09:37:00,14.41,13558,United Kingdom
539831,S0021,LUNCH BOX SPACEBOY,7,2011-08-11 09:37:00,7.16,13558,United Kingdom
539832,S0010,PINK GIFT BAG,10,2011-08-11 23:40:00,7.43,15157,United Kingdom
539832,S0011,RIBBON REEL HEARTS,7,2011-08-11 23:40:00,16.77,15157,United Kingdom
539832,S0009,RED RETROSPOT GIFT WRAP,6,2011-08-11 23:40:00,8.77,15157,United Kingdom
539832,S0008,JUMBO BAG RED RETROSPOT,1,2011-08-11 23:40:00,3.35,15157,United Kingdom
539833,S0000,VINTAGE TEA SET,2,2011-08-13 07:25:00,14.2,13870,United Kingdom
539833,S0002,TEA TIME NAPKINS,8,2011-08-13 07:25:00,15.62,13870,United Kingdom
539834,S0023,WATER BOTTLE RETROSPOT,11,2011-08-12 00:28:00,16.2,15736,United Kingdom
539834,S0020,LUNCH BAG RED RETROSPOT,10,2011-08-12 00:28:00,13.94,15736,United Kingdom
539834,S0022,SET OF 3 SNACK BOXES,8,2011-08-12 00:28:00,17.51,15736,United Kingdom
539834,S0021,LUNCH BOX SPACEBOY,3,2011-08-12 00:28:00,7.16,15736,United Kingdom
539835,S0003,GLASS SUGAR BOWL,1,2011-08-12 19:46:00,12.92,12120,United Kingdom
539835,S0000,VINTAGE TEA SET,8,2011-08-12 19:46:00,14.2,12120,United Kingdom
539836,S0019,BALLOONS PASTEL,1,2011-08-11 06:40:00,11.81,14703,Germany
539836,S0018,PAPER PLATES STARS,6,2011-08-11 06:40:00,15.1,14703,Germany
539837,S0010,PINK GIFT BAG,1,2011-08-12 20:38:00,7.43,13235,Spain
539837,S0011,RIBBON REEL HEARTS,2,2011-08-12 20:38:00,16.77,13235,Spain
539837,S0009,RED RETROSPOT GIFT WRAP,8,2011-08-12 20:38:00,8.77,13235,Spain
539838,S0016,PARTY BUNTING,6,2011-08-13 05:20:00,10.52,15603,United Kingdom
539838,S0019,BALLOONS PASTEL,10,2011-08-13 05:20:00,11.81,15603,United Kingdom
539838,S0017,PAPER CUPS STARS,10,2011-08-13 05:20:00,2.27,15603,United Kingdom
539838,S0018,PAPER PLATES STARS,7,2011-08-13 05:20:00,15.1,15603,United Kingdom
539839,S0010,PINK GIFT BAG,9,2011-08-12 10:38:00,7.43,16037,United Kingdom
539839,S0008,JUMBO BAG RED RETROSPOT,1,2011-08-12 10:38:00,3.35,16037,United Kingdom
539839,S0011,RIBBON REEL HEARTS,9,2011-08-12 10:38:00,16.77,16037,United Kingdom
539840,S0011,RIBBON REEL HEARTS,8,2011-08-13 08:53:00,16.77,12124,United Kingdom
539840,S0015,LANTERN CREAM,4,2011-08-13 08:53:00,5.02,12124,United Kingdom
539840,S0008,JUMBO BAG RED RETROSPOT,5,2011-08-13 08:53:00,3.35,12124,United Kingdom
539840,S0013,SCENTED CANDLE SET,2,2011-08-13 08:53:00,15.02,12124,United Kingdom
539840,S0009,RED RETROSPOT GIFT WRAP,1,2011-08-13 08:53:00,8.77,12124,United Kingdom
539841,S0006,BAKING SET SPACEBOY,11,2011-08-13 05:48:00,13.99,13501,United Kingdom
539841,S0007,PAPER BUNTING,12,2011-08-13 05:48:00,14.41,13501,United Kingdom
539841,S0022,SET OF 3 SNACK BOXES,9,2011-08-13 05:48:00,17.51,13501,United Kingdom
539841,S0004,REGENCY CAKESTAND 3 TIER,12,2011-08-13 05:48:00,2.78,13501,United Kingdom
539842,S0000,VINTAGE TEA SET,7,2011-08-13 03:47:00,14.2,17334,United Kingdom
539842,S0001,CERAMIC TEA CUP,4,2011-08-13 03:47:00,8.57,17334,United Kingdom
539842,S0008,JUMBO BAG RED RETROSPOT,9,2011-08-13 03:47:00,3.35,17334,United Kingdom
539842,S0003,GLASS SUGAR BOWL,10,2011-08-13 03:47:00,12.92,17334,United Kingdom
539842,S0009,RED RETROSPOT GIFT WRAP,10,2011-08-13 03:47:00,8.77,17334,United Kingdom
539842,S0002,TEA TIME NAPKINS,6,2011-08-13 03:47:00,15.62,17334,United Kingdom
539843,S0006,BAKING SET SPACEBOY,3,2011-08-13 10:22:00,13.99,13176,United Kingdom
539843,S0004,REGENCY CAKESTAND 3 TIER,11,2011-08-13 10:22:00,2.78,13176,United Kingdom
539843,S0005,CAKE TINS PANTRY DESIGN,7,2011-08-13 10:22:00,17.59,13176,United Kingdom
539844,S0011,RIBBON REEL HEARTS,8,2011-08-12 21:27:00,16.77,17958,United Kingdom
539844,S0004,REGENCY CAKESTAND 3 TIER,5,2011-08-12 21:27:00,2.78,17958,United Kingdom
539844,S0010,PINK GIFT BAG,6,2011-08-12 21:27:00,7.43,17958,United Kingdom
539844,S0008,JUMBO BAG RED RETROSPOT,7,2011-08-12 21:27:00,3.35,17958,United Kingdom
539844,S0009,RED RETROSPOT GIFT WRAP,10,2011-08-12 21:27:00,8.77,17958,United Kingdom
539845,S0012,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-08-13 09:11:00,12.02,13714,Spain
539845,S0013,SCENTED CANDLE SET,10,2011-08-13 09:11:00,15.02,13714,Spain
539845,S0015,LANTERN CREAM,4,2011-08-13 09:11:00,5.02,13714,Spain
539845,S0014,WOODEN PICTURE FRAME,11,2011-08-13 09:11:00,8.65,13714,Spain
539846,S0001,CERAMIC TEA CUP,9,2011-08-11 17:58:00,8.57,13583,United Kingdom
539846,S0003,GLASS SUGAR BOWL,4,2011-08-11 17:58:00,12.92,13583,United Kingdom
539846,S0000,VINTAGE TEA SET,1,2011-08-11 17:58:00,14.2,13583,United Kingdom
539846,S0002,TEA TIME NAPKINS,8,2011-08-11 17:58:00,15.62,13583,United Kingdom
539847,S0011,RIBBON REEL HEARTS,12,2011-08-13 00:48:00,16.77,14113,Spain
539847,S0009,RED RETROSPOT GIFT WRAP,11,2011-08-13 00:48:00,8.77,14113,Spain
539847,S0008,JUMBO BAG RED RETROSPOT,9,2011-08-13 00:48:00,3.35,14113,Spain
539848,S0016,PARTY BUNTING,4,2011-08-13 22:42:00,10.52,13334,United Kingdom
539848,S0018,PAPER PLATES STARS,12,2011-08-13 22:42:00,15.1,13334,United Kingdom
539849,S0016,PARTY BUNTING,11,2011-08-12 07:45:00,10.52,15482,United Kingdom
539849,S0011,RIBBON REEL HEARTS,7,2011-08-12 07:45:00,16.77,15482,United Kingdom
539849,S0008,JUMBO BAG RED RETROSPOT,2,2011-08-12 07:45:00,3.35,15482,United Kingdom
539849,S0009,RED RETROSPOT GIFT WRAP,1,2011-08-12 07:45:00,8.77,15482,United Kingdom
539849,S0018,PAPER PLATES STARS,2,2011-08-12 07:45:00,15.1,15482,United Kingdom
539850,S0022,SET OF 3 SNACK BOXES,9,2011-08-12 21:22:00,17.51,17726,United Kingdom
539850,S0008,JUMBO BAG RED RETROSPOT,5,2011-08-12 21:22:00,3.35,17726,United Kingdom
539850,S0020,LUNCH BAG RED RETROSPOT,6,2011-08-12 21:22:00,13.94,17726,United Kingdom
539850,S0021,LUNCH BOX SPACEBOY,11,2011-08-12 21:22:00,7.16,17726,United Kingdom
539850,S0023,WATER BOTTLE RETROSPOT,3,2011-08-12 21:22:00,16.2,17726,United Kingdom
539850,S0009,RED RETROSPOT GIFT WRAP,5,2011-08-12 21:22:00,8.77,17726,United Kingdom
539851,S0001,CERAMIC TEA CUP,2,2011-08-12 22:03:00,8.57,18056,United Kingdom
539851,S0003,GLASS SUGAR BOWL,5,2011-08-12 22:03:00,12.92,18056,United Kingdom
539851,S0000,VINTAGE TEA SET,4,2011-08-12 22:03:00,14.2,18056,United Kingdom
539851,S0002,TEA TIME NAPKINS,6,2011-08-12 22:03:00,15.62,18056,United Kingdom
539852,S0007,PAPER BUNTING,8,2011-08-12 20:19:00,14.41,14998,United Kingdom
539852,S0006,BAKING SET SPACEBOY,3,2011-08-12 20:19:00,13.99,14998,United Kingdom
539852,S0004,REGENCY CAKESTAND 3 TIER,4,2011-08-12 20:19:00,2.78,14998,United Kingdom
539852,S0005,CAKE TINS PANTRY DESIGN,9,2011-08-12 20:19:00,17.59,14998,United Kingdom
539853,S0023,WATER BOTTLE RETROSPOT,9,2011-08-12 22:47:00,16.2,17872,Germany
539853,S0020,LUNCH BAG RED RETROSPOT,12,2011-08-12 22:47:00,13.94,17872,Germany
539853,S0022,SET OF 3 SNACK BOXES,5,2011-08-12 22:47:00,17.51,17872,Germany
539853,S0021,LUNCH BOX SPACEBOY,2,2011-08-12 22:47:00,7.16,17872,Germany
539854,S0016,PARTY BUNTING,3,2011-08-13 10:34:00,10.52,12543,United Kingdom
539854,S0019,BALLOONS PASTEL,11,2011-08-13 10:34:00,11.81,12543,United Kingdom
539855,S0001,CERAMIC TEA CUP,6,2011-08-13 07:31:00,8.57,13511,United Kingdom
539855,S0003,GLASS SUGAR BOWL,2,2011-08-13 07:31:00,12.92,13511,United Kingdom
539855,S0000,VINTAGE TEA SET,8,2011-08-13 07:31:00,14.2,13511,United Kingdom
539856,S0012,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-08-13 06:25:00,12.02,15567,United Kingdom
539856,S0013,SCENTED CANDLE SET,9,2011-08-13 06:25:00,15.02,15567,United Kingdom
539856,S0015,LANTERN CREAM,6,2011-08-13 06:25:00,5.02,15567,United Kingdom
539856,S0014,WOODEN PICTURE FRAME,9,2011-08-13 06:25:00,8.65,15567,United Kingdom
539857,S0006,BAKING SET SPACEBOY,9,2011-08-14 19:47:00,13.99,16050,Germany
539857,S0004,REGENCY CAKESTAND 3 TIER,7,2011-08-14 19:47:00,2.78,16050,Germany
539857,S0007,PAPER BUNTING,6,2011-08-14 19:47:00,14.41,16050,Germany
539857,S0005,CAKE TINS PANTRY DESIGN,11,2011-08-14 19:47:00,17.59,16050,Germany
539858,S0001,CERAMIC TEA CUP,5,2011-08-14 00:21:00,8.57,12487,United Kingdom
539858,S0000,VINTAGE TEA SET,9,2011-08-14 00:21:00,14.2,12487,United Kingdom
539858,S0002,TEA TIME NAPKINS,1,2011-08-14 00:21:00,15.62,12487,United Kingdom
539859,S0001,CERAMIC TEA CUP,4,2011-08-14 09:52:00,8.57,14006,United Kingdom
539859,S0000,VINTAGE TEA SET,10,2011-08-14 09:52:00,14.2,14006,United Kingdom
539859,S0002,TEA TIME NAPKINS,5,2011-08-14 09:52:00,15.62,14006,United Kingdom
539860,S0011,RIBBON REEL HEARTS,7,2011-08-14 22:57:00,16.77,16640,United Kingdom
539860,S0008,JUMBO BAG RED RETROSPOT,1,2011-08-14 22:57:00,3.35,16640,United Kingdom
539860,S0009,RED RETROSPOT GIFT WRAP,8,2011-08-14 22:57:00,8.77,16640,United Kingdom
539861,S0016,PARTY BUNTING,3,2011-08-12 19:16:00,10.52,12679,United Kingdom
539861,S0019,BALLOONS PASTEL,10,2011-08-12 19:16:00,11.81,12679,United Kingdom
539861,S0004,REGENCY CAKESTAND 3 TIER,1,2011-08-12 19:16:00,2.78,12679,United Kingdom
539861,S0005,CAKE TINS PANTRY DESIGN,2,2011-08-12 19:16:00,17.59,12679,United Kingdom
539862,S0022,SET OF 3 SNACK BOXES,3,2011-08-13 20:33:00,17.51,18024,France
539862,S0020,LUNCH BAG RED RETROSPOT,4,2011-08-13 20:33:00,13.94,18024,France
539862,S0003,GLASS SUGAR BOWL,4,2011-08-13 20:33:00,12.92,18024,France
539862,S0021,LUNCH BOX SPACEBOY,2,2011-08-13 20:33:00,7.16,18024,France
539862,S0023,WATER BOTTLE RETROSPOT,11,2011-08-13 20:33:00,16.2,18024,France
539862,S0002,TEA TIME NAPKINS,12,2011-08-13 20:33:00,15.62,18024,France
539863,S0012,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-08-13 09:08:00,12.02,17733,United Kingdom
539863,S0013,SCENTED CANDLE SET,6,2011-08-13 09:08:00,15.02,17733,United Kingdom
539863,S0015,LANTERN CREAM,1,2011-08-13 09:08:00,5.02,17733,United Kingdom
539863,S0014,WOODEN PICTURE FRAME,6,2011-08-13 09:08:00,8.65,17733,United Kingdom
539864,S0015,LANTERN CREAM,3,2011-08-13 07:07:00,5.02,13581,United Kingdom
539864,S0014,WOODEN PICTURE FRAME,7,2011-08-13 07:07:00,8.65,13581,United Kingdom
539865,S0022,SET OF 3 SNACK BOXES,3,2011-08-13 20:03:00,17.51,13348,United Kingdom
539865,S0011,RIBBON REEL HEARTS,7,2011-08-13 20:03:00,16.77,13348,United Kingdom
539865,S0015,LANTERN CREAM,5,2011-08-13 20:03:00,5.02,13348,United Kingdom
539865,S0013,SCENTED CANDLE SET,1,2011-08-13 20:03:00,15.02,13348,United Kingdom
539865,S0023,WATER BOTTLE RETROSPOT,11,2011-08-13 20:03:00,16.2,13348,United Kingdom
539866,S0015,LANTERN CREAM,5,2011-08-14 05:10:00,5.02,18138,United Kingdom
539866,S0014,WOODEN PICTURE FRAME,10,2011-08-14 05:10:00,8.65,18138,United Kingdom
539866,S0012,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-08-14 05:10:00,12.02,18138,United Kingdom
539866,S0013,SCENTED CANDLE SET,12,2011-08-14 05:10:00,15.02,18138,United Kingdom
539866,S0018,PAPER PLATES STARS,4,2011-08-14 05:10:00,15.1,18138,United Kingdom
539867,S0004,REGENCY CAKESTAND 3 TIER,10,2011-08-14 18:19:00,2.78,12078,Germany
539867,S0005,CAKE TINS PANTRY DESIGN,10,2011-08-14 18:19:00,17.59,12078,Germany
539868,S0010,PINK GIFT BAG,2,2011-08-15 07:56:00,7.43,12132,United Kingdom
539868,S0011,RIBBON REEL HEARTS,4,2011-08-15 07:56:00,16.77,12132,United Kingdom
539868,S0017,PAPER CUPS STARS,7,2011-08-15 07:56:00,2.27,12132,United Kingdom
539868,S0009,RED RETROSPOT GIFT WRAP,3,2011-08-15 07:56:00,8.77,12132,United Kingdom
539869,S0020,LUNCH BAG RED RETROSPOT,2,2011-08-15 07:29:00,13.94,14366,United Kingdom
539869,S0022,SET OF 3 SNACK BOXES,2,2011-08-15 07:29:00,17.51,14366,United Kingdom
539869,S0021,LUNCH BOX SPACEBOY,3,2011-08-15 07:29:00,7.16,14366,United Kingdom
539870,S0019,BALLOONS PASTEL,11,2011-08-14 14:57:00,11.81,17041,United Kingdom
539870,S0018,PAPER PLATES STARS,1,2011-08-14 14:57:00,15.1,17041,United Kingdom
539871,S0001,CERAMIC TEA CUP,11,2011-08-15 03:11:00,8.57,17389,United Kingdom
539871,S0003,GLASS SUGAR BOWL,10,2011-08-15 03:11:00,12.92,17389,United Kingdom
539871,S0002,TEA TIME NAPKINS,9,2011-08-15 03:11:00,15.62,17389,United Kingdom
539872,S0012,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-08-13 17:55:00,12.02,12492,United Kingdom
539872,S0013,SCENTED CANDLE SET,6,2011-08-13 17:55:00,15.02,12492,United Kingdom
539872,S0015,LANTERN CREAM,8,2011-08-13 17:55:00,5.02,12492,United Kingdom
539872,S0014,WOODEN PICTURE FRAME,4,2011-08-13 17:55:00,8.65,12492,United Kingdom
539873,S0006,BAKING SET SPACEBOY,8,2011-08-15 22:13:00,13.99,13323,United Kingdom
539873,S0007,PAPER BUNTING,10,2011-08-15 22:13:00,14.41,13323,United Kingdom
539873,S0005,CAKE TINS PANTRY DESIGN,2,2011-08-15 22:13:00,17.59,13323,United Kingdom
539873,S0015,LANTERN CREAM,4,2011-08-15 22:13:00,5.02,13323,United Kingdom
539873,S0014,WOODEN PICTURE FRAME,2,2011-08-15 22:13:00,8.65,13323,United Kingdom
539873,S0012,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-08-15 22:13:00,12.02,13323,United Kingdom
539873,S0013,SCENTED CANDLE SET,1,2011-08-15 22:13:00,15.02,13323,United Kingdom
539874,S0000,VINTAGE TEA SET,9,2011-08-14 07:45:00,14.2,12781,United Kingdom
539874,S0001,CERAMIC TEA CUP,12,2011-08-14 07:45:00,8.57,12781,United Kingdom
539874,S0014,WOODEN PICTURE FRAME,2,2011-08-14 07:45:00,8.65,12781,United Kingdom
539874,S0012,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-08-14 07:45:00,12.02,12781,United Kingdom
539874,S0013,SCENTED CANDLE SET,11,2011-08-14 07:45:00,15.02,12781,United Kingdom
539874,S0003,GLASS SUGAR BOWL,5,2011-08-14 07:45:00,12.92,12781,United Kingdom
539874,S0002,TEA TIME NAPKINS,2,2011-08-14 07:45:00,15.62,12781,United Kingdom
539875,S0006,BAKING SET SPACEBOY,5,2011-08-15 12:36:00,13.99,15192,United Kingdom
539875,S0004,REGENCY CAKESTAND 3 TIER,8,2011-08-15 12:36:00,2.78,15192,United Kingdom
539875,S0005,CAKE TINS PANTRY DESIGN,3,2011-08-15 12:36:00,17.59,15192,United Kingdom
539876,S0012,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-08-14 19:20:00,12.02,12420,Germany
539876,S0013,SCENTED CANDLE SET,10,2011-08-14 19:20:00,15.02,12420,Germany
539876,S0014,WOODEN PICTURE FRAME,9,2011-08-14 19:20:00,8.65,12420,Germany
539877,S0016,PARTY BUNTING,7,2011-08-14 07:17:00,10.52,13179,United Kingdom
539877,S0006,BAKING SET SPACEBOY,6,2011-08-14 07:17:00,13.99,13179,United Kingdom
539877,S0005,CAKE TINS PANTRY DESIGN,3,2011-08-14 07:17:00,17.59,13179,United Kingdom
539877,S0019,BALLOONS PASTEL,5,2011-08-14 07:17:00,11.81,13179,United Kingdom
539877,S0004,REGENCY CAKESTAND 3 TIER,12,2011-08-14 07:17:00,2.78,13179,United Kingdom
539877,S0017,PAPER CUPS STARS,3,2011-08-14 07:17:00,2.27,13179,United Kingdom
539877,S0018,PAPER PLATES STARS,4,2011-08-14 07:17:00,15.1,13179,United Kingdom
539878,S0022,SET OF 3 SNACK BOXES,9,2011-08-15 19:06:00,17.51,16338,United Kingdom
539878,S0007,PAPER BUNTING,3,2011-08-15 19:06:00,14.41,16338,United Kingdom
539878,S0004,REGENCY CAKESTAND 3 TIER,1,2011-08-15 19:06:00,2.78,16338,United Kingdom
539878,S0020,LUNCH BAG RED RETROSPOT,10,2011-08-15 19:06:00,13.94,16338,United Kingdom
539878,S0021,LUNCH BOX SPACEBOY,6,2011-08-15 19:06:00,7.16,16338,United Kingdom
539878,S0023,WATER BOTTLE RETROSPOT,8,2011-08-15 19:06:00,16.2,16338,United Kingdom
539879,S0016,PARTY BUNTING,6,2011-08-13 23:37:00,10.52,13141,United Kingdom
539879,S0019,BALLOONS PASTEL,12,2011-08-13 23:37:00,11.81,13141,United Kingdom
539879,S0017,PAPER CUPS STARS,5,2011-08-13 23:37:00,2.27,13141,United Kingdom
539880,S0023,WATER BOTTLE RETROSPOT,10,2011-08-14 14:37:00,16.2,18218,Spain
539880,S0020,LUNCH BAG RED RETROSPOT,2,2011-08-14 14:37:00,13.94,18218,Spain
539880,S0022,SET OF 3 SNACK BOXES,3,2011-08-14 14:37:00,17.51,18218,Spain
539880,S0021,LUNCH BOX SPACEBOY,6,2011-08-14 14:37:00,7.16,18218,Spain
539881,S0022,SET OF 3 SNACK BOXES,7,2011-08-14 02:28:00,17.51,14578,United Kingdom
539881,S0019,BALLOONS PASTEL,4,2011-08-14 02:28:00,11.81,14578,United Kingdom
539881,S0020,LUNCH BAG RED RETROSPOT,6,2011-08-14 02:28:00,13.94,14578,United Kingdom
539881,S0021,LUNCH BOX SPACEBOY,3,2011-08-14 02:28:00,7.16,14578,United Kingdom
539881,S0023,WATER BOTTLE RETROSPOT,12,2011-08-14 02:28:00,16.2,14578,United Kingdom
539881,S0018,PAPER PLATES STARS,11,2011-08-14 02:28:00,15.1,14578,United Kingdom
539882,S0001,CERAMIC TEA CUP,8,2011-08-16 02:26:00,8.57,12975,United Kingdom
539882,S0003,GLASS SUGAR BOWL,3,2011-08-16 02:26:00,12.92,12975,United Kingdom
539883,S0003,GLASS SUGAR BOWL,2,2011-08-16 08:08:00,12.92,17281,Netherlands
539883,S0000,VINTAGE TEA SET,2,2011-08-16 08:08:00,14.2,17281,Netherlands
539883,S0002,TEA TIME NAPKINS,10,2011-08-16 08:08:00,15.62,17281,Netherlands
539884,S0006,BAKING SET SPACEBOY,2,2011-08-14 18:12:00,13.99,12766,United Kingdom
539884,S0007,PAPER BUNTING,5,2011-08-14 18:12:00,14.41,12766,United Kingdom
539884,S0005,CAKE TINS PANTRY DESIGN,7,2011-08-14 18:12:00,17.59,12766,United Kingdom
539885,S0016,PARTY BUNTING,9,2011-08-14 18:19:00,10.52,16608,United Kingdom
539885,S0019,BALLOONS PASTEL,3,2011-08-14 18:19:00,11.81,16608,United Kingdom
539885,S0017,PAPER CUPS STARS,2,2011-08-14 18:19:00,2.27,16608,United Kingdom
539885,S0018,PAPER PLATES STARS,11,2011-08-14 18:19:00,15.1,16608,United Kingdom
539886,S0000,VINTAGE TEA SET,12,2011-08-16 20:25:00,14.2,12784,United Kingdom
539886,S0011,RIBBON REEL HEARTS,11,2011-08-16 20:25:00,16.77,12784,United Kingdom
539886,S0014,WOODEN PICTURE FRAME,10,2011-08-16 20:25:00,8.65,12784,United Kingdom
539886,S0013,SCENTED CANDLE SET,8,2011-08-16 20:25:00,15.02,12784,United Kingdom
539886,S0009,RED RETROSPOT GIFT WRAP,3,2011-08-16 20:25:00,8.77,12784,United Kingdom
539887,S0001,CERAMIC TEA CUP,12,2011-08-14 17:16:00,8.57,18109,United Kingdom
539887,S0003,GLASS SUGAR BOWL,2,2011-08-14 17:16:00,12.92,18109,United Kingdom
539887,S0000,VINTAGE TEA SET,7,2011-08-14 17:16:00,14.2,18109,United Kingdom
539887,S0002,TEA TIME NAPKINS,11,2011-08-14 17:16:00,15.62,18109,United Kingdom
539888,S0006,BAKING SET SPACEBOY,9,2011-08-15 19:50:00,13.99,14714,United Kingdom
539888,S0007,PAPER BUNTING,4,2011-08-15 19:50:00,14.41,14714,United Kingdom
